0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,38,49,49,49,49,49,49,49,49,49,36,0,0
38,49,49,49,67,67,50,2,2,2,2,2,2,2,2,2,48,49,49
50,2,2,41,1,15,2,2,53,1,1,1,1,1,51,2,2,2,2
2,2,2,53,1,27,2,2,1,1,1,1,1,1,1,2,2,2,2
2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2
51,39,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2
17,51,39,1,1,9,9,2,17,1,1,1,1,1,15,2,2,2,2
29,17,51,1,1,9,9,41,53,15,2,2,2,2,2,2,2,2,2
2,29,17,1,1,1,1,1,15,27,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,29,17,51,39,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,29,17,51,39,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,29,17,51,39,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,40,1,51,52,52,52,52,52,52,52
2,12,13,14,2,2,2,2,2,53,1,1,15,16,16,16,16,16,16
13,24,0,26,14,2,2,2,2,1,1,15,27,2,2,2,2,2,2
0,0,0,0,37,2,2,2,41,1,15,27,2,2,2,2,2,2,2
0,0,0,0,37,2,2,41,53,15,27,2,2,2,2,2,2,2,2
0,0,0,0,37,2,41,53,15,27,2,2,2,2,2,2,2,2,2
0,0,0,38,50,2,53,15,27,2,2,2,2,2,2,2,2,2,2
48,36,38,50,2,2,1,27,2,2,2,2,2,2,2,2,2,2,2
2,48,50,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,1,16,16,16,16,16,16,16,16,16,16,16,16
55,55,55,55,55,55,22,55,55,55,55,55,55,55,55,55,55,55,55
19,19,19,19,19,19,58,19,19,19,19,19,19,19,19,19,19,19,19
15,16,16,16,16,17,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,29,17,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,29,17,1,15,27,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,29,1,27,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2
14,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2
26,14,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2
0,26,14,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2
0,0,26,14,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2
0,0,0,26,14,2,2,2,2,2,2,9,1,2,2,2,2,2,2
80,68,0,0,26,14,2,2,2,2,2,9,1,2,2,2,2,2,2
90,80,0,0,0,26,14,2,2,2,2,9,1,2,2,2,2,2,2
102,90,1,80,68,0,26,14,2,2,2,9,1,39,2,2,2,2,41
0,0,102,1,91,0,0,37,2,2,2,2,17,51,39,2,2,41,53
0,0,66,92,104,0,0,37,2,2,2,2,29,17,51,52,52,53,15
0,0,79,80,0,0,0,26,14,2,2,2,53,1,1,1,15,16,27
36,0,79,1,68,0,0,0,26,14,2,2,17,1,1,15,27,2,2
48,36,102,90,80,67,67,67,67,68,14,2,29,16,16,27,2,2,2
62,48,36,102,90,1,1,1,1,91,26,14,2,2,2,2,2,2,2
74,62,25,0,79,1,1,1,1,91,0,26,13,14,2,2,2,2,2
3,85,48,36,79,1,1,1,1,80,67,67,68,26,14,2,2,2,2
3,74,62,48,102,103,103,103,103,103,103,103,90,1,1,51,39,2,2
3,3,74,62,48,49,49,49,49,49,49,49,49,50,29,17,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,25,37,19,19,19,19,19,19,19,19,19,19,19,19
3,3,3,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,46,0,0,0,0,0,0,66,67,67,68,0,0,0,0
3,3,3,3,46,0,0,0,0,0,0,79,1,1,91,0,0,0,0
3,3,3,47,59,0,0,0,0,0,0,79,1,1,91,0,0,0,0
3,3,3,46,92,0,0,0,0,0,0,102,103,103,104,0,0,0,0
3,3,3,46,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,46,80,0,0,0,0,0,66,67,67,68,0,0,0,0,0
3,3,3,35,23,0,0,0,0,0,79,1,1,91,0,0,0,0,0
3,3,3,3,46,0,0,0,0,0,79,1,1,91,0,0,0,38,50
3,3,3,3,59,0,0,0,0,0,102,103,103,104,0,0,38,50,2
3,3,3,3,23,0,0,0,0,0,0,0,0,0,0,38,50,2,2
3,3,3,3,46,0,0,0,0,0,0,0,0,0,38,50,41,52,52
3,3,3,3,46,0,0,0,0,0,0,0,0,38,50,41,53,15,16
3,3,3,47,59,0,0,66,67,67,68,0,0,37,41,53,15,27,2
3,3,47,59,92,0,0,79,1,1,91,0,0,37,40,1,28,2,2
3,3,46,92,104,0,0,79,1,1,91,0,0,37,29,17,51,39,2
3,3,46,104,0,0,0,102,103,103,104,0,0,26,14,29,17,51,39
3,47,59,0,0,0,0,0,0,0,0,0,0,0,26,14,29,17,51
3,59,92,0,0,0,0,0,0,0,0,0,0,0,0,26,14,29,1
3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,1
47,59,0,0,0,0,0,0,0,0,0,0,0,0,0,38,50,41,1
46,92,0,0,0,0,0,0,0,0,0,0,0,0,38,50,41,53,15
46,91,0,0,0,0,0,0,0,0,0,0,0,38,50,2,53,15,27
46,91,0,0,0,0,0,0,0,0,0,0,0,37,2,2,1,27,2
46,80,0,0,0,0,0,0,0,0,0,0,0,37,2,2,1,2,2
35,23,0,0,0,66,67,67,68,0,0,0,38,50,2,41,1,2,2
47,59,0,0,0,79,1,1,91,0,0,38,50,2,41,53,15,2,2
59,92,0,0,0,79,1,1,91,0,38,50,2,41,53,15,27,2,2
103,104,0,0,0,102,103,103,104,38,50,2,2,53,15,27,2,2,2
0,0,0,0,0,0,0,0,38,50,2,2,2,1,27,2,2,2,2
0,0,0,0,0,0,0,0,37,2,2,2,41,1,2,2,2,2,2
0,0,0,0,0,0,0,0,37,2,2,41,53,15,2,2,2,2,2
36,0,0,0,0,0,0,38,50,2,41,53,15,27,2,2,2,2,2
48,36,0,0,0,0,0,37,2,41,53,15,27,2,2,2,2,2,2
2,48,36,0,0,0,38,50,41,53,15,27,2,2,2,2,2,2,2
2,2,48,49,49,49,50,41,53,15,27,2,2,2,2,2,2,2,2
2,2,2,2,2,2,41,53,15,27,2,2,2,2,2,2,2,2,2
53,1,1,1,1,1,1,15,27,2,2,2,2,2,2,2,2,2,2
15,27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14,2,2,2,2,2,2,2,2,2,2,12,13,13,13,13,13,14,2
26,14,2,2,2,2,2,12,13,13,13,24,0,0,0,0,0,26,14
0,26,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
