0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,49,49,49,49,49,49,49,49,49,49,36,0,0,0,0,0,0
38,50,2,2,2,2,2,2,2,2,2,2,48,49,49,49,36,0,0
50,2,2,2,2,2,2,2,2,2,2,2,2,40,1,28,48,36,0
39,2,2,2,2,2,2,2,2,2,2,2,2,40,1,28,2,48,36
51,39,2,2,2,2,2,2,2,2,2,2,2,40,1,28,2,2,48
17,51,39,2,2,2,2,2,2,2,2,2,2,40,1,28,2,2,2
29,17,51,39,2,2,2,2,2,2,2,2,41,53,1,28,2,2,2
2,29,17,51,39,2,2,2,2,2,2,41,53,1,1,28,2,2,2
2,2,29,17,51,2,2,2,2,2,41,53,1,1,1,28,2,2,9
2,2,2,40,1,2,2,2,2,41,53,1,15,17,1,28,2,2,2
2,2,2,40,1,2,2,2,41,53,1,15,27,40,1,28,2,2,2
2,2,2,40,1,2,2,41,53,1,15,27,2,40,1,28,2,2,9
2,2,2,40,1,2,41,53,1,15,27,2,2,40,1,28,2,2,2
52,52,52,53,1,52,53,1,15,27,2,2,2,40,1,28,2,2,9
1,1,1,1,1,1,1,15,27,2,2,2,2,40,1,28,2,2,9
16,16,16,16,17,1,15,27,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,2
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,2
52,52,52,52,53,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,16,16,17,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,2
44,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
56,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,30,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
52,52,52,52,53,1,51,52,52,52,52,52,52,53,1,28,2,2,9
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,2,2,9
16,17,1,15,16,15,16,16,16,16,16,16,16,17,1,28,2,2,9
2,40,1,28,2,28,2,2,2,2,41,53,1,1,1,28,2,2,9
41,53,1,51,39,28,2,2,2,41,53,1,15,17,1,28,2,2,9
53,1,15,17,51,28,2,2,41,53,1,15,27,40,1,28,2,2,9
1,15,27,29,1,28,2,41,53,1,15,27,2,40,1,28,2,2,9
1,1,1,1,1,1,1,1,1,15,27,12,14,40,1,28,2,2,9
16,16,16,16,16,16,16,16,16,27,12,24,37,40,1,28,2,2,9
39,2,2,9,9,2,2,2,12,24,0,0,37,40,1,28,2,2,9
51,39,2,2,2,2,2,2,25,0,0,38,50,40,1,28,2,2,9
1,51,39,2,2,2,2,2,25,0,0,37,2,40,1,28,2,2,9
17,1,51,39,2,2,2,2,48,36,0,37,2,40,1,28,2,2,9
29,17,1,51,39,2,2,2,2,48,49,50,2,40,1,28,2,2,9
2,29,17,1,51,39,2,2,2,2,2,2,2,40,1,28,2,2,9
2,2,29,17,1,28,2,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,40,1,28,2,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,29,17,51,39,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
55,55,55,55,22,22,22,55,55,55,55,55,55,55,55,55,55,55,55
19,19,19,19,58,58,58,19,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
2,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
14,2,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
26,14,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
0,37,2,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
0,26,14,2,40,1,28,2,2,2,2,2,2,40,1,28,2,2,9
0,38,50,41,53,1,28,2,2,2,2,2,2,40,1,28,2,2,9
38,50,41,53,1,1,28,2,2,2,2,2,2,40,1,28,2,2,9
50,41,53,15,17,1,28,2,2,2,2,2,2,40,1,28,2,2,9
41,53,15,27,40,1,51,39,2,2,2,2,2,40,1,28,2,2,9
53,15,27,2,40,1,1,28,2,2,2,2,2,40,1,28,2,2,9
15,27,2,41,53,1,1,28,2,2,2,2,2,40,1,28,2,2,9
27,2,41,53,15,17,1,28,2,2,2,2,2,40,1,28,2,2,9
2,41,53,15,27,40,1,51,52,52,52,52,52,53,1,28,2,2,9
41,53,15,27,2,40,1,1,1,1,1,1,1,1,1,28,2,2,9
53,15,27,2,2,40,1,15,16,16,16,16,16,17,1,28,2,2,9
1,27,2,2,2,40,1,28,2,2,2,2,2,40,1,28,2,2,9
1,2,2,2,2,40,1,28,2,2,2,2,2,40,1,28,2,2,9
1,2,2,2,2,40,1,28,2,2,2,2,2,40,1,28,2,2,9
1,2,2,2,2,40,1,28,2,2,2,2,2,40,1,28,2,2,9
1,2,2,2,2,40,1,28,2,2,2,2,2,29,17,51,39,2,9
1,2,2,2,41,53,1,28,2,2,2,2,2,2,29,17,51,39,9
1,2,2,2,40,1,15,27,2,2,2,2,2,2,2,29,1,28,2
1,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,9
1,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,9
1,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,9
1,52,52,39,40,1,28,2,2,2,2,2,2,2,2,40,1,28,9
1,2,29,16,17,1,28,2,2,2,2,2,2,2,2,40,1,28,2
1,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,9
1,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,2
15,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,9
27,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,2
2,2,2,2,40,1,28,9,2,2,2,2,2,2,2,40,1,28,2
2,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,9
2,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,2
2,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,2
2,2,2,2,40,1,28,2,2,2,2,2,2,2,2,40,1,28,2
2,2,2,2,40,1,51,39,2,2,2,2,2,2,2,40,1,28,2
2,2,2,2,29,17,1,51,52,52,52,52,52,52,52,53,1,51,52
2,2,2,2,2,29,17,1,1,1,1,1,1,1,1,1,1,1,1
